Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
280223T2T3b-0062,316395.305,4510476.964,-71.537416971,-49.5304777829,284.308,275.487654606
280223T2T3b-0063,316395.866,4510477.658,-71.537408903,-49.5304717166,284.240,275.406107834
280223T2T3b-0064,316396.289,4510478.224,-71.5374027998,-49.5304667587,284.057,275.334453261
280223T2T3b-0065,316396.771,4510478.804,-71.5373958755,-49.5304616928,284.002,275.246363101
280223T2T3b-0066,316397.218,4510479.327,-71.5373894609,-49.5304571286,283.878,275.157797452
280223T2T3b-0067,316397.726,4510479.975,-71.537382146,-49.5304514596,283.834,275.045474549
280223T2T3b-0068,316398.169,4510480.543,-71.5373757657,-49.5304464898,283.667,274.940395394
280223T2T3b-0069,316398.607,4510481.151,-71.5373694358,-49.530441159,283.553,274.827733802
280223T2T3b-0070,316399.032,4510481.886,-71.5373632263,-49.5304346831,283.533,274.703817438
280223T2T3b-0071,316399.443,4510482.430,-71.5373572989,-49.5304299192,283.274,274.597440247
280223T2T3b-0072,316399.888,4510482.975,-71.5373509017,-49.5304251567,283.124,274.486567369
280223T2T3b-0073,316400.415,4510483.449,-71.5373434055,-49.530421057,283.056,274.3731943
280223T2T3b-0074,316400.908,4510483.997,-71.5373363443,-49.530416282,282.921,274.260531852
280223T2T3b-0075,316401.342,4510484.571,-71.5373300854,-49.5304112556,282.873,274.15511941
280223T2T3b-0076,316401.894,4510485.206,-71.5373221691,-49.5304057167,282.747,274.031562151
280223T2T3b-0077,316402.347,4510485.803,-71.5373156373,-49.5304004893,282.591,273.922596937
280223T2T3b-0078,316402.785,4510486.359,-71.5373093316,-49.5303956258,282.498,273.818987318
280223T2T3b-0079,316403.229,4510486.954,-71.537302925,-49.5303904136,282.356,273.709536084
280223T2T3b-0080,316403.695,4510487.654,-71.5372961657,-49.5303842646,282.245,273.583990816
280223T2T3b-0081,316404.146,4510488.290,-71.5372896434,-49.5303786862,282.114,273.464530905
280223T2T3b-0082,316404.711,4510488.838,-71.5372815881,-49.530373933,281.979,273.342604973
280223T2T3b-0083,316405.389,4510489.473,-71.5372719323,-49.5303684323,281.865,273.195813757
280223T2T3b-0084,316405.773,4510490.106,-71.5372663363,-49.5303628606,281.706,273.07221047
280223T2T3b-0085,316406.169,4510490.786,-71.5372605528,-49.5303568701,281.552,272.935724192
280223T2T3b-0086,316406.659,4510491.427,-71.5372534897,-49.5303512585,281.502,272.790533315
280223T2T3b-0087,316407.122,4510492.012,-71.5372468254,-49.530346142,281.331,272.651359341
280223T2T3b-0088,316407.627,4510492.641,-71.5372395608,-49.5303406428,281.233,272.495185404
280223T2T3b-0089,316408.027,4510493.273,-71.5372337444,-49.5303350848,281.011,272.342688859
280223T2T3b-0090,316408.586,4510494.114,-71.5372256356,-49.530327697,280.827,272.12583179
280223T2T3b-0091,316409.259,4510494.822,-71.5372160149,-49.5303215388,280.722,271.911682694
280223T2T3b-0092,316409.805,4510495.628,-71.5372081019,-49.5303144615,280.546,271.682241878
280223T2T3b-0093,316410.311,4510496.450,-71.5372007336,-49.5303072283,280.326,271.446478024
280223T2T3b-0094,316410.920,4510497.327,-71.5371919178,-49.5302995321,280.143,271.184361776
280223T2T3b-0095,316411.489,4510498.122,-71.5371836924,-49.5302925606,279.945,270.944068773
280223T2T3b-0096,316412.000,4510498.825,-71.5371763106,-49.5302863983,279.732,270.731507238
280223T2T3b-0097,316412.602,4510499.560,-71.5371676575,-49.5302799759,279.625,270.506163034
280223T2T3b-0098,316413.150,4510500.206,-71.5371597913,-49.530274337,279.532,270.309169363
280223T2T3b-0099,316413.618,4510500.848,-71.5371530315,-49.5302687098,279.373,270.120777739
280223T2T3b-0100,316414.089,4510501.567,-71.5371461944,-49.5302623915,279.158,269.915677782
280223T2T3b-0101,316414.472,4510502.144,-71.5371406383,-49.5302573227,279.007,269.752588657
280223T2T3b-0102,316414.939,4510502.685,-71.5371339393,-49.5302526027,278.847,269.594239352
280223T2T3b-0103,316415.338,4510503.380,-71.5371281074,-49.5302464783,278.684,269.405360103
280223T2T3b-0104,316415.772,4510503.987,-71.5371218333,-49.5302411553,278.521,269.236245494
280223T2T3b-0105,316416.093,4510504.516,-71.5371171555,-49.530236499,278.353,269.093558636
280223T2T3b-0106,316416.505,4510505.165,-71.5371111655,-49.5302307919,278.190,268.91822665
280223T2T3b-0107,316416.947,4510505.777,-71.5371047786,-49.5302254264,278.110,268.750299342
280223T2T3b-0108,316417.329,4510506.390,-71.5370992196,-49.5302200337,277.864,268.588409658
280223T2T3b-0109,316417.650,4510507.096,-71.5370944594,-49.5302137868,277.706,268.410686158
280223T2T3b-0110,316418.088,4510507.852,-71.5370880607,-49.5302071261,277.495,268.212907106
280223T2T3b-0111,316418.583,4510508.548,-71.537080903,-49.5302010218,277.287,268.024327565
280223T2T3b-0112,316419.158,4510509.253,-71.5370726367,-49.5301948609,277.052,267.829188448
280223T2T3b-0113,316419.638,4510509.952,-71.5370656847,-49.5301887251,276.814,267.643740833
280223T2T3b-0114,316420.210,4510510.651,-71.5370574626,-49.5301826172,276.660,267.454421569
280223T2T3b-0115,316420.617,4510511.244,-71.5370515677,-49.5301774118,276.473,267.300807767
280223T2T3b-0116,316420.990,4510511.874,-71.537046125,-49.5301718636,276.311,267.142906922
280223T2T3b-0117,316421.346,4510512.469,-71.5370409333,-49.5301666248,276.063,266.994979215
280223T2T3b-0118,316421.743,4510513.120,-71.5370351495,-49.5301608952,275.739,266.834174963
280223T2T3b-0119,316422.166,4510513.762,-71.537029011,-49.5301552543,275.503,266.67520573
280223T2T3b-0120,316422.637,4510514.412,-71.5370222061,-49.5301495561,275.318,266.512988658
280223T2T3b-0121,316423.013,4510515.058,-71.5370167145,-49.5301438651,275.120,266.356872472
280223T2T3b-0122,316423.381,4510515.746,-71.5370113139,-49.5301377942,274.908,266.192032116
280223T2T3b-0123,316423.751,4510516.302,-71.5370059471,-49.5301329101,274.673,266.054271025
280223T2T3b-0124,316424.166,4510516.994,-71.5369998957,-49.5301268175,274.513,265.883617125
280223T2T3b-0125,316424.611,4510517.631,-71.5369934558,-49.5301212282,274.248,265.723202048
280223T2T3b-0126,316425.058,4510518.342,-71.5369869538,-49.5301149746,274.026,265.548706259
280223T2T3b-0127,316425.372,4510518.951,-71.5369823354,-49.5301095972,273.809,265.402700551
280223T2T3b-0128,316425.795,4510519.442,-71.5369762672,-49.5301053133,273.510,265.275731687
280223T2T3b-0129,316426.271,4510520.080,-71.5369693988,-49.5300997244,273.461,265.10991163
280223T2T3b-0130,316426.726,4510520.602,-71.5369628743,-49.5300951715,273.160,264.967743332
280223T2T3b-0131,316427.151,4510521.087,-71.5369567812,-49.5300909421,273.002,264.831957729
280223T2T3b-0132,316427.686,4510521.673,-71.5369491225,-49.5300858383,272.902,264.661732434
280223T2T3b-0133,316428.094,4510522.280,-71.5369432074,-49.5300805074,272.641,264.486327923
280223T2T3b-0134,316428.672,4510522.979,-71.5369349025,-49.5300744013,272.429,264.271545879
280223T2T3b-0135,316429.165,4510523.716,-71.5369277533,-49.530067928,272.198,264.044055631
280223T2T3b-0136,316429.738,4510524.510,-71.5369194733,-49.5300609667,271.997,263.788823259
280223T2T3b-0137,316430.186,4510525.205,-71.5369129649,-49.5300548571,271.796,263.564529642
280223T2T3b-0138,316430.803,4510525.955,-71.5369040979,-49.5300483045,271.604,263.30711598
280223T2T3b-0139,316431.409,4510526.737,-71.5368953678,-49.5300414611,271.318,263.038734361
280223T2T3b-0140,316432.073,4510527.557,-71.5368858193,-49.5300342937,271.151,262.753341196
280223T2T3b-0141,316432.735,4510528.323,-71.5368763235,-49.530027611,270.919,262.481749988
280223T2T3b-0142,316433.315,4510529.027,-71.5368679887,-49.5300214605,270.820,262.238898086
280223T2T3b-0143,316433.929,4510529.768,-71.5368591673,-49.5300149879,270.650,261.989947827
280223T2T3b-0144,316434.632,4510530.549,-71.5368490985,-49.5300081828,270.544,261.731036814
280223T2T3b-0145,316435.276,4510531.223,-71.5368398941,-49.5300023213,270.318,261.513385945
280223T2T3b-0146,316435.977,4510532.184,-71.5368297692,-49.5299938981,270.070,261.246996912
280223T2T3b-0147,316436.593,4510533.005,-71.5368208829,-49.5299867072,269.898,261.028691554
280223T2T3b-0148,316437.190,4510533.902,-71.5368122236,-49.5299788276,269.789,260.809597727
280223T2T3b-0149,316437.775,4510534.732,-71.5368037611,-49.5299715464,269.676,260.612275914
280223T2T3b-0150,316438.246,4510535.556,-71.5367968752,-49.5299642846,269.471,260.435529786
280223T2T3b-0151,316438.897,4510536.403,-71.5367874937,-49.5299568707,269.270,260.246540237
280223T2T3b-0152,316439.754,4510537.241,-71.5367752724,-49.5299496,269.163,260.055560061
280223T2T3b-0153,316440.478,4510537.997,-71.5367649254,-49.5299430259,268.988,259.902493042
280223T2T3b-0154,316441.265,4510538.946,-71.5367536188,-49.5299347366,268.784,259.732210717
280223T2T3b-0155,316441.870,4510539.862,-71.5367448402,-49.5299266886,268.693,259.584743935
280223T2T3b-0156,316442.330,4510540.664,-71.5367381165,-49.5299196212,268.588,259.464307209
280223T2T3b-0157,316442.888,4510541.521,-71.5367300142,-49.5299120892,268.421,259.340213196
280223T2T3b-0158,316443.554,4510542.393,-71.5367204139,-49.5299044552,268.306,259.219573963
280223T2T3b-0159,316444.138,4510543.323,-71.5367119188,-49.5298962751,268.146,259.102884504
280223T2T3b-0160,316444.772,4510544.183,-71.5367027659,-49.5298887392,268.078,259.002822805
280223T2T3b-0161,316445.400,4510544.986,-71.5366937224,-49.5298817137,268.015,258.918082738
280223T2T3b-0162,316446.022,4510545.787,-71.5366847626,-49.5298747043,267.904,258.841986336
280223T2T3b-0163,316446.640,4510546.556,-71.536675873,-49.5298679812,267.793,258.775392829
280223T2T3b-0164,316447.393,4510547.449,-71.5366650619,-49.5298601848,267.649,258.703959196
280223T2T3b-0165,316448.177,4510548.290,-71.536653847,-49.5298528651,267.603,258.64521177
280223T2T3b-0166,316448.844,4510549.204,-71.5366442134,-49.5298448539,267.523,258.589268219
280223T2T3b-0167,316449.557,4510550.091,-71.5366339574,-49.5298370993,267.417,258.538528834
280223T2T3b-0168,316450.286,4510551.021,-71.5366234604,-49.5298289631,267.255,258.484997879
280223T2T3b-0169,316450.952,4510551.879,-71.5366138667,-49.5298214548,267.169,258.432983934
280223T2T3b-0170,316451.658,4510552.743,-71.536603718,-49.5298139048,267.065,258.376844745
280223T2T3b-0171,316452.331,4510553.620,-71.5365940188,-49.5298062279,266.951,258.315865707
280223T2T3b-0172,316453.003,4510554.486,-71.5365843386,-49.5297986496,266.919,258.252650554
280223T2T3b-0173,316453.679,4510555.429,-71.5365745673,-49.5297903805,266.864,258.183090685
280223T2T3b-0174,316454.239,4510556.316,-71.5365664235,-49.5297825796,266.742,258.12002682
280223T2T3b-0175,316454.933,4510557.203,-71.5365564297,-49.5297748192,266.636,258.058785471
280223T2T3b-0176,316455.551,4510558.050,-71.5365475038,-49.5297673952,266.599,258.00528255
280223T2T3b-0177,316456.141,4510558.842,-71.5365389901,-49.529760457,266.561,257.959890932
280223T2T3b-0178,316456.828,4510559.609,-71.5365291488,-49.5297537728,266.477,257.918979148
280223T2T3b-0179,316457.531,4510560.448,-71.5365190532,-49.5297464465,266.416,257.878387978
280223T2T3b-0180,316458.260,4510561.231,-71.5365086247,-49.5297396313,266.359,257.84255993
280223T2T3b-0181,316458.998,4510562.106,-71.5364980291,-49.529731992,266.266,257.804658215
280223T2T3b-0182,316459.750,4510563.059,-71.536487204,-49.5297236561,266.226,257.764481196
280223T2T3b-0183,316460.444,4510563.945,-71.5364772107,-49.5297159047,266.209,257.726714244
280223T2T3b-0184,316461.218,4510564.769,-71.5364661419,-49.5297087347,266.243,257.687519966
280223T2T3b-0185,316461.844,4510565.611,-71.5364571079,-49.5297013581,266.244,257.648172024
280223T2T3b-0186,316462.333,4510566.306,-71.5364500336,-49.5296952609,266.165,257.614551281
280223T2T3b-0187,316463.021,4510567.244,-71.5364400991,-49.5296870404,266.087,257.564614058
280223T2T3b-0188,316463.734,4510568.227,-71.5364297984,-49.5296784231,266.052,257.506310719
280223T2T3b-0189,316464.433,4510569.294,-71.5364196519,-49.5296690468,266.004,257.440284372
280223T2T3b-0190,316465.139,4510570.319,-71.5364094284,-49.5296600499,265.991,257.369375524
280223T2T3b-0191,316465.851,4510571.285,-71.5363991494,-49.5296515851,265.921,257.294643391
280223T2T3b-0192,316466.516,4510572.236,-71.5363895263,-49.5296432408,265.903,257.218787418
280223T2T3b-0193,316467.220,4510573.054,-71.5363794267,-49.5296361035,265.987,257.137450398
280223T2T3b-0194,316467.850,4510573.873,-71.5363703482,-49.5296289348,266.040,257.060498169
280223T2T3b-0195,316468.508,4510574.784,-71.5363608404,-49.5296209478,266.021,256.979486165
280223T2T3b-0196,316469.086,4510575.630,-71.5363524672,-49.5296135207,265.978,256.91139474
280223T2T3b-0197,316469.669,4510576.475,-71.5363440255,-49.5296061041,265.935,256.851194148
280223T2T3b-0198,316470.386,4510577.304,-71.5363337413,-49.5295988718,265.880,256.79900021
280223T2T3b-0199,316471.060,4510578.291,-71.5363239772,-49.5295902068,265.863,256.768811
280223T2T3b-0200,316471.765,4510579.154,-71.5363138429,-49.5295826654,265.856,256.7615391
280223T2T3b-0201,316472.431,4510580.027,-71.5363042423,-49.5295750223,265.798,256.775384599
280223T2T3b-0202,316473.013,4510580.989,-71.53629576,-49.529566554,265.807,256.804951486
280223T2T3b-0203,316473.569,4510581.935,-71.536287644,-49.5295582217,265.795,256.845431634
280223T2T3b-0204,316474.111,4510582.857,-71.5362797326,-49.5295501007,265.882,256.893067558
280223T2T3b-0205,316474.761,4510583.717,-71.5362703589,-49.5295425696,265.826,256.95452838
280223T2T3b-0206,316475.437,4510584.611,-71.5362606105,-49.5295347409,265.831,257.020837751
280223T2T3b-0207,316476.092,4510585.544,-71.5362511339,-49.5295265553,265.827,257.082639871
280223T2T3b-0208,316476.607,4510586.493,-71.5362435826,-49.5295181836,265.844,257.128560549
280223T2T3b-0209,316477.055,4510587.266,-71.5362370382,-49.5295113731,265.813,257.159584634
280223T2T3b-0210,316477.520,4510587.799,-71.5362303707,-49.5295067243,265.772,257.180450769
280223T2T3b-0211,316478.053,4510588.189,-71.5362228309,-49.5295033812,265.780,257.194158218
280223T2T3c-0001,316454.702,4510606.969,-71.5365364648,-49.5293275537,265.487,256.611736125
280223T2T3c-0002,316454.672,4510606.957,-71.5365368846,-49.5293276525,265.489,256.612867495
280223T2T3c-0003,316454.490,4510607.113,-71.5365393246,-49.5293261956,265.518,256.612648708
280223T2T3c-0004,316454.546,4510607.066,-71.5365385733,-49.5293266349,265.482,256.612714879
280223T2T3c-0005,316454.518,4510607.179,-71.5365389073,-49.529325611,265.474,256.609972206
280223T2T3c-0006,316454.374,4510607.247,-71.5365408637,-49.5293249563,265.511,256.61131259
280223T2T3c-0007,316454.276,4510606.839,-71.5365424064,-49.5293285929,265.460,256.625809133
280223T2T3c-0008,316453.791,4510606.162,-71.536549417,-49.5293345295,265.449,256.654929924
280223T2T3c-0009,316453.287,4510605.452,-71.5365567053,-49.5293407569,265.421,256.680769113
280223T2T3c-0010,316452.735,4510604.674,-71.5365646878,-49.5293475808,265.444,256.704795687
280223T2T3c-0011,316452.308,4510603.866,-71.5365709587,-49.5293547122,265.401,256.725552914
280223T2T3c-0012,316451.849,4510603.148,-71.5365776294,-49.5293610251,265.447,256.742617455
280223T2T3c-0013,316451.329,4510602.402,-71.5365851553,-49.5293675712,265.375,256.759098044
280223T2T3c-0014,316450.704,4510601.650,-71.5365941336,-49.5293741393,265.467,256.775082345
280223T2T3c-0015,316450.053,4510600.861,-71.536603488,-49.5293810321,265.440,256.790949998
280223T2T3c-0016,316449.404,4510600.042,-71.5366128288,-49.5293881951,265.460,256.806447051
280223T2T3c-0017,316448.774,4510599.191,-71.5366219222,-49.5293956513,265.580,256.821200497
280223T2T3c-0018,316448.142,4510598.411,-71.5366310101,-49.529402469,265.641,256.832621483
280223T2T3c-0019,316447.550,4510597.511,-71.5366396017,-49.5294103771,265.643,256.843154407
280223T2T3c-0020,316446.828,4510596.729,-71.536649933,-49.5294171854,265.604,256.844923976
280223T2T3c-0021,316446.115,4510596.042,-71.5366600959,-49.5294231429,265.559,256.837249521
280223T2T3c-0022,316445.496,4510595.288,-71.5366689923,-49.5294297308,265.540,256.824519979
280223T2T3c-0023,316444.843,4510594.458,-71.5366783935,-49.5294369914,265.484,256.797997881
280223T2T3c-0024,316444.291,4510593.703,-71.5366863654,-49.5294436086,265.611,256.766342441
280223T2T3c-0025,316443.713,4510592.893,-71.5366947218,-49.5294507122,265.625,256.726274988
280223T2T3c-0026,316443.168,4510592.117,-71.5367026068,-49.5294575203,265.635,256.684441323
280223T2T3c-0027,316442.475,4510591.335,-71.5367125378,-49.5294643374,265.681,256.628836583
280223T2T3c-0028,316441.802,4510590.468,-71.5367222323,-49.5294719244,265.688,256.582205899
280223T2T3c-0029,316441.134,4510589.679,-71.5367318215,-49.529478812,265.723,256.545691501
280223T2T3c-0030,316440.493,4510588.939,-71.5367410151,-49.5294852675,265.822,256.524093637
280223T2T3c-0031,316439.888,4510588.231,-71.5367496968,-49.5294914464,265.827,256.518965299
280223T2T3c-0032,316439.231,4510587.507,-71.5367591039,-49.5294977532,265.918,256.529264365
280223T2T3c-0033,316438.613,4510586.694,-71.5367680139,-49.5295048716,265.953,256.563703134
280223T2T3c-0034,316438.015,4510585.785,-71.5367766925,-49.5295128588,265.935,256.621707324
280223T2T3c-0035,316437.387,4510584.936,-71.5367857574,-49.5295202977,266.016,256.692971408
280223T2T3c-0036,316436.706,4510584.044,-71.536795574,-49.5295281069,266.021,256.784358103
280223T2T3c-0037,316436.099,4510583.142,-71.5368043736,-49.5295360284,265.999,256.88408849
280223T2T3c-0038,316435.444,4510582.308,-71.5368138043,-49.5295433243,266.064,256.989087636
280223T2T3c-0039,316434.748,4510581.550,-71.5368237656,-49.5295499249,266.081,257.095662113
280223T2T3c-0040,316434.075,4510580.775,-71.5368334173,-49.5295566851,266.059,257.202479525
280223T2T3c-0041,316433.415,4510579.952,-71.5368429118,-49.5295638807,266.122,257.310808972
280223T2T3c-0042,316432.760,4510579.145,-71.5368523299,-49.529570934,266.100,257.413669811
280223T2T3c-0043,316432.160,4510578.320,-71.5368609971,-49.5295781657,266.092,257.507030319
280223T2T3c-0044,316431.563,4510577.554,-71.5368695954,-49.5295848681,266.144,257.586974708
280223T2T3c-0045,316430.940,4510576.743,-71.5368785736,-49.529591967,266.210,257.659425128
280223T2T3c-0046,316430.319,4510576.035,-71.5368874762,-49.529598141,266.213,257.712481575
280223T2T3c-0047,316429.705,4510575.228,-71.5368963283,-49.5296052067,266.291,257.757535063
280223T2T3c-0048,316429.072,4510574.441,-71.5369054334,-49.529612087,266.382,257.78755894
280223T2T3c-0049,316428.424,4510573.663,-71.5369147414,-49.5296188818,266.425,257.804467367
280223T2T3c-0050,316427.911,4510572.919,-71.5369221698,-49.5296254119,266.491,257.817093247
280223T2T3c-0051,316427.401,4510572.169,-71.5369295596,-49.5296319969,266.642,257.825840912
280223T2T3c-0052,316426.870,4510571.460,-71.5369372202,-49.5296382072,266.703,257.829066335
280223T2T3c-0053,316426.251,4510570.640,-71.5369461474,-49.5296453882,266.883,257.832677081
280223T2T3c-0054,316425.586,4510569.760,-71.5369557376,-49.5296530944,266.958,257.841083658
280223T2T3c-0055,316425.076,4510568.885,-71.5369631855,-49.5296608026,267.039,257.868259267
280223T2T3c-0056,316424.403,4510568.020,-71.5369728792,-49.5296683716,267.113,257.897868112
280223T2T3c-0057,316423.768,4510567.173,-71.5369820398,-49.5296757904,267.148,257.947831472
280223T2T3c-0058,316423.212,4510566.299,-71.5369901224,-49.5296834757,267.252,258.026207861
280223T2T3c-0059,316422.682,4510565.570,-71.5369977785,-49.529689866,267.349,258.107182746
280223T2T3c-0060,316422.102,4510564.749,-71.5370061678,-49.5296970678,267.360,258.215028449
280223T2T3c-0061,316421.464,4510564.000,-71.5370153242,-49.529703605,267.524,258.319546334
280223T2T3c-0062,316420.769,4510563.187,-71.5370252974,-49.5297107001,267.596,258.439718241
280223T2T3c-0063,316420.132,4510562.382,-71.5370344661,-49.5297177409,267.657,258.565668634
280223T2T3c-0064,316419.539,4510561.629,-71.5370430032,-49.5297243277,267.810,258.687951545
280223T2T3c-0065,316418.908,4510560.758,-71.5370521198,-49.5297319633,267.845,258.834951843
280223T2T3c-0066,316418.410,4510559.977,-71.5370593584,-49.5297388305,267.928,258.971172124
280223T2T3c-0067,316417.783,4510559.232,-71.5370683611,-49.5297453351,268.082,259.101872437
280223T2T3c-0068,316417.242,4510558.553,-71.5370761459,-49.5297512727,268.235,259.224756538
280223T2T3c-0069,316416.716,4510557.803,-71.5370837566,-49.5297578529,268.362,259.364111547
280223T2T3c-0070,316416.117,4510556.988,-71.5370924054,-49.529764995,268.418,259.520360273
280223T2T3c-0071,316415.548,4510556.183,-71.5371006354,-49.5297720563,268.466,259.679458848
280223T2T3c-0072,316415.085,4510555.537,-71.537107328,-49.529777721,268.660,259.811419278
280223T2T3c-0073,316414.483,4510554.948,-71.537115913,-49.5297828314,268.766,259.949617703
280223T2T3c-0074,316413.989,4510554.239,-71.5371230629,-49.5297890528,268.910,260.106769915
280223T2T3c-0075,316413.475,4510553.503,-71.5371305014,-49.5297955108,269.039,260.27338168
280223T2T3c-0076,316413.001,4510552.746,-71.5371373975,-49.5298021696,269.132,260.441351758
280223T2T3c-0077,316412.450,4510551.942,-71.5371453785,-49.5298092274,269.281,260.623308243
280223T2T3c-0078,316411.874,4510551.177,-71.5371536865,-49.5298159272,269.462,260.79895391
280223T2T3c-0079,316411.225,4510550.405,-71.5371630056,-49.5298226677,269.557,260.978903031
280223T2T3c-0080,316410.653,4510549.657,-71.5371712505,-49.529829216,269.808,261.144245566
280223T2T3c-0081,316410.276,4510548.921,-71.5371767977,-49.5298357154,269.965,261.287259704
280223T2T3c-0082,316409.838,4510548.056,-71.5371832471,-49.5298433556,270.013,261.451997632
280223T2T3c-0083,316409.178,4510547.279,-71.5371927203,-49.5298501378,270.159,261.620298834
280223T2T3c-0084,316408.694,4510546.545,-71.5371997438,-49.5298565869,270.257,261.767657277
280223T2T3c-0085,316408.135,4510545.816,-71.5372078004,-49.5298629683,270.480,261.922617838
280223T2T3c-0086,316407.662,4510545.070,-71.5372146776,-49.5298695286,270.642,262.076753202
280223T2T3c-0087,316407.180,4510544.307,-71.537221687,-49.5298762388,270.830,262.240603406
280223T2T3c-0088,316406.636,4510543.589,-71.5372295313,-49.529882526,270.936,262.411801993
280223T2T3c-0089,316406.127,4510542.804,-71.5372369237,-49.5298894258,271.119,262.600505338
280223T2T3c-0090,316405.633,4510542.139,-71.5372440531,-49.5298952518,271.298,262.776145608
280223T2T3c-0091,316405.224,4510541.366,-71.5372500594,-49.529902074,271.453,262.971629766
280223T2T3c-0092,316404.878,4510540.689,-71.5372551512,-49.5299080527,271.588,263.148297522
280223T2T3c-0093,316404.464,4510540.033,-71.537261172,-49.5299138221,271.771,263.333199876
280223T2T3c-0094,316404.000,4510539.323,-71.5372679082,-49.5299200616,271.873,263.539214051
280223T2T3c-0095,316403.516,4510538.604,-71.5372749247,-49.5299263759,272.040,263.752321232
280223T2T3c-0096,316403.143,4510537.977,-71.537280366,-49.5299318971,272.322,263.934298358
280223T2T3c-0097,316402.805,4510537.308,-71.5372853436,-49.5299378063,272.484,264.122975685
280223T2T3c-0098,316402.493,4510536.726,-71.5372899218,-49.5299429416,272.588,264.28928909
280223T2T3c-0099,316402.124,4510536.174,-71.537295273,-49.5299477901,272.800,264.454303427
280223T2T3c-0100,316401.838,4510535.566,-71.5372995043,-49.5299531669,272.976,264.623341301
280223T2T3c-0101,316401.541,4510534.974,-71.5373038801,-49.5299583966,273.101,264.78916933
280223T2T3c-0102,316401.235,4510534.457,-71.5373083452,-49.5299629497,273.252,264.937978552
280223T2T3c-0103,316400.937,4510533.913,-71.5373127125,-49.5299677477,273.458,265.091451977
280223T2T3c-0104,316400.605,4510533.340,-71.5373175626,-49.5299727961,273.580,265.25417131
280223T2T3c-0105,316400.330,4510532.847,-71.5373215886,-49.5299771429,273.746,265.392513654
280223T2T3c-0106,316399.923,4510532.338,-71.5373274444,-49.5299815935,273.902,265.548218469
280223T2T3c-0107,316399.551,4510531.836,-71.5373328137,-49.5299859917,274.082,265.69913809
280223T2T3c-0108,316399.205,4510531.256,-71.5373378603,-49.5299910988,274.279,265.863916089
280223T2T3c-0109,316398.890,4510530.743,-71.5373424479,-49.5299956131,274.479,266.009906562
280223T2T3c-0110,316398.478,4510530.220,-71.5373483792,-49.530000188,274.650,266.169208253
280223T2T3c-0111,316398.203,4510529.610,-71.5373524596,-49.5300055861,274.749,266.330061742
280223T2T3c-0112,316397.900,4510529.097,-71.5373568815,-49.5300101041,274.874,266.476198145
280223T2T3c-0113,316397.625,4510528.420,-71.5373609931,-49.5300161043,275.087,266.654777375
280223T2T3c-0114,316397.356,4510527.825,-71.5373649837,-49.5300213695,275.204,266.817119726
280223T2T3c-0115,316397.121,4510527.373,-71.5373684384,-49.5300253599,275.384,266.945793548
280223T2T3c-0116,316396.790,4510526.890,-71.5373732328,-49.5300295999,275.557,267.095736434
280223T2T3c-0117,316396.572,4510526.432,-71.5373764556,-49.5300336494,275.763,267.22530581
280223T2T3c-0118,316396.325,4510525.926,-71.5373801011,-49.5300381215,275.910,267.370166621
280223T2T3c-0119,316395.843,4510525.317,-71.5373870389,-49.5300434479,276.122,267.572787611
280223T2T3c-0120,316395.422,4510524.814,-71.5373930851,-49.5300478403,276.350,267.744439449
280223T2T3c-0121,316395.154,4510524.291,-71.5373970284,-49.5300524588,276.467,267.898044559
280223T2T3c-0122,316394.865,4510523.844,-71.5374012263,-49.5300563879,276.557,268.038237259
280223T2T3c-0123,316394.546,4510523.448,-71.5374058146,-49.5300598497,276.791,268.171551383
280223T2T3c-0124,316394.274,4510523.011,-71.5374097731,-49.5300636942,276.882,268.30632222
280223T2T3c-0125,316393.928,4510522.471,-71.5374148012,-49.5300684418,277.064,268.473291891
280223T2T3c-0126,316393.602,4510521.974,-71.5374195331,-49.5300728091,277.174,268.626643124
280223T2T3c-0127,316393.341,4510521.556,-71.5374233309,-49.5300764861,277.410,268.752411785
280223T2T3c-0128,316393.004,4510520.963,-71.5374282594,-49.5300817127,277.534,268.923823026
280223T2T3c-0129,316392.789,4510520.469,-71.5374314576,-49.5300860866,277.680,269.055529659
280223T2T3c-0130,316392.381,4510519.923,-71.5374373444,-49.5300908694,277.797,269.220300143
280223T2T3c-0131,316392.034,4510519.369,-71.5374423928,-49.5300957425,277.922,269.374518885
280223T2T3c-0132,316391.751,4510518.862,-71.5374465357,-49.5301002126,278.118,269.507702789
280223T2T3c-0133,316391.524,4510518.250,-71.5374499545,-49.5301056432,278.209,269.651576889
280223T2T3c-0134,316391.203,4510517.690,-71.5374546467,-49.5301105781,278.351,269.79147247
280223T2T3c-0135,316390.745,4510517.347,-71.5374611293,-49.5301135216,278.481,269.900318047
280223T2T3c-0136,316390.362,4510516.704,-71.5374667162,-49.5301191835,278.648,270.048986425
280223T2T3c-0137,316390.017,4510516.018,-71.5374717984,-49.5301252434,278.809,270.192557739
280223T2T3c-0138,316389.597,4510515.300,-71.5374779309,-49.530131568,279.057,270.337539643
280223T2T3c-0139,316389.123,4510514.700,-71.5374847541,-49.530136816,279.143,270.458596097
280223T2T3c-0140,316388.698,4510513.956,-71.5374909678,-49.5301433728,279.344,270.587550705
280223T2T3c-0141,316388.368,4510513.087,-71.5374959281,-49.5301510816,279.420,270.718719205
280223T2T3c-0142,316387.856,4510512.313,-71.5375033568,-49.5301578817,279.543,270.837096919
