Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
260223T2T5c-0018,320224.728,4503753.366,-71.4876168078,-49.5920458209,252.184,250.656339758
260223T2T5c-0019,320221.104,4503752.818,-71.4876671553,-49.592049668,252.232,250.497416924
260223T2T5c-0020,320217.390,4503752.600,-71.4877185959,-49.5920505229,252.182,250.583002047
260223T2T5c-0021,320213.757,4503752.151,-71.4877690225,-49.5920534777,252.203,250.760929286
260223T2T5c-0022,320210.196,4503751.615,-71.4878184935,-49.5920572356,252.217,250.989984361
260223T2T5c-0023,320206.561,4503751.241,-71.4878689134,-49.5920595158,252.228,251.230752559
260223T2T5c-0024,320202.737,4503750.565,-71.4879220842,-49.5920644536,252.198,251.243593015
260223T2T5c-0025,320198.996,4503749.644,-71.4879742196,-49.5920716176,252.219,251.103919864
260223T2T5c-0026,320195.401,4503748.730,-71.4880243335,-49.5920787622,252.195,250.925147114
260223T2T5c-0027,320191.704,4503748.034,-71.4880757578,-49.5920839174,252.245,250.609100578
260223T2T5c-0028,320188.101,4503747.349,-71.4881258777,-49.5920890016,252.155,250.462088097
260223T2T5c-0029,320184.544,4503746.835,-71.4881752834,-49.5920925629,252.294,250.570680502
260223T2T5c-0030,320181.098,4503745.748,-71.4882234169,-49.5921013063,252.305,250.777507693
260223T2T5c-0031,320177.550,4503744.745,-71.4882729219,-49.5921092645,252.360,251.094500165
260223T2T5c-0032,320173.831,4503743.856,-71.4883247387,-49.5921161474,252.345,251.405022404
260223T2T5c-0033,320170.200,4503743.118,-71.4883752699,-49.5921216995,252.365,251.447670448
260223T2T5c-0034,320166.717,4503742.171,-71.4884238508,-49.5921291737,252.362,251.311868979
260223T2T5c-0035,320163.116,4503741.283,-71.488474036,-49.5921360826,252.379,250.979151882
260223T2T5c-0036,320159.552,4503740.501,-71.4885236612,-49.5921420499,252.388,250.483500625
260223T2T5c-0037,320155.935,4503739.707,-71.4885740245,-49.5921481094,252.333,250.250788325
260223T2T5c-0038,320152.630,4503738.478,-71.4886202739,-49.5921581705,252.328,250.343548843
260223T2T5c-0039,320149.253,4503737.571,-71.4886673713,-49.5921653167,252.350,250.54800678
260223T2T5c-0040,320145.552,4503736.988,-71.4887187993,-49.592169455,252.397,250.832301762
260223T2T5c-0041,320141.955,4503736.817,-71.4887686012,-49.5921699219,252.395,251.079288783
260223T2T5c-0042,320138.221,4503736.260,-71.4888204735,-49.5921738166,252.328,251.150183897
260223T2T5c-0043,320134.643,4503735.245,-71.4888703989,-49.5921818735,252.342,251.095949342
260223T2T5c-0044,320130.887,4503733.989,-71.4889228952,-49.592192043,252.307,251.047225602
260223T2T5c-0045,320126.733,4503732.971,-71.4889807845,-49.5921999554,252.178,251.040072155
260223T2T5c-0046,320122.815,4503731.684,-71.4890355344,-49.5922103553,252.147,250.997919882
260223T2T5c-0047,320119.160,4503730.421,-71.4890866378,-49.5922206177,252.151,250.918284161
260223T2T5c-0048,320115.424,4503728.887,-71.4891389849,-49.5922332912,252.119,250.771250937
260223T2T5c-0049,320111.559,4503727.740,-71.4891929382,-49.5922424487,251.977,250.559885461
260223T2T5c-0050,320107.981,4503726.363,-71.4892430294,-49.5922537584,251.916,250.495910963
260223T2T5c-0051,320104.313,4503725.109,-71.4892943084,-49.592263936,251.976,250.470177038
260223T2T5c-0052,320100.935,4503724.233,-71.4893414057,-49.592270803,251.879,250.423635615
260223T2T5c-0053,320097.401,4503723.077,-71.4893907875,-49.5922801398,251.861,250.379139895
260223T2T5c-0054,320094.025,4503721.876,-71.4894380058,-49.5922899279,251.923,250.294855831
260223T2T5c-0055,320090.772,4503720.618,-71.48948355,-49.5923002647,251.847,250.180879093
260223T2T5c-0056,320087.318,4503719.152,-71.4895319679,-49.5923124109,251.876,250.100007041
260223T2T5c-0057,320083.886,4503717.732,-71.4895800606,-49.5923241503,251.853,250.149493784
260223T2T5c-0058,320080.136,4503716.514,-71.4896324569,-49.5923339798,251.794,250.320245321
260223T2T5c-0059,320076.615,4503714.843,-71.4896818948,-49.5923479482,251.834,250.426106771
260223T2T5c-0060,320073.294,4503713.365,-71.4897284798,-49.5923602417,251.716,250.515321896
260223T2T5c-0061,320070.123,4503711.980,-71.4897729486,-49.5923717441,251.744,250.521956027
260223T2T5c-0062,320066.964,4503710.573,-71.4898172616,-49.5923834478,251.784,250.371926953
260223T2T5c-0063,320064.020,4503708.841,-71.4898587514,-49.5923981359,251.789,250.200198156
260223T2T5c-0064,320060.937,4503707.965,-71.4899017708,-49.5924050905,251.786,250.146885781
260223T2T5c-0065,320057.571,4503706.270,-71.4899490772,-49.5924193205,251.769,250.269724651
260223T2T5c-0066,320054.559,4503704.296,-71.4899916178,-49.592436163,251.748,250.505656831
260223T2T5c-0067,320051.527,4503703.239,-71.4900340151,-49.5924447592,251.838,250.632077093
260223T2T5c-0068,320050.829,4503703.131,-71.4900437135,-49.5924455221,251.843,250.644604486
260223T2T5c-0069,320049.560,4503702.314,-71.4900616298,-49.5924524862,251.874,250.685759587
260223T2T5c-0070,320046.790,4503701.703,-71.4901002012,-49.5924571525,251.971,250.723063511
260223T2T5c-0071,320043.772,4503701.260,-71.4901421239,-49.5924602353,252.085,250.810807738
260223T2T5c-0072,320040.652,4503700.481,-71.4901856105,-49.5924663071,252.099,250.926335884
260223T2T5c-0073,320037.820,4503699.340,-71.4902252816,-49.5924757176,252.214,250.985788537
260223T2T5c-0074,320035.319,4503698.181,-71.4902603853,-49.5924853883,252.299,250.995597545
260223T2T5c-0075,320032.917,4503696.719,-71.4902942592,-49.5924978113,252.370,250.967958317
260223T2T5c-0076,320032.928,4503696.036,-71.4902944198,-49.5925039521,252.388,250.924069155
260223T2T5c-0077,320033.029,4503696.073,-71.4902930067,-49.5925036497,252.396,250.923877232
260223T2T5c-0078,320033.001,4503696.088,-71.4902933869,-49.5925035066,252.392,250.925538297
260223T2T5c-0079,320032.982,4503696.130,-71.4902936303,-49.5925031235,252.397,250.928693904
260223T2T5c-0080,320032.987,4503696.093,-71.4902935781,-49.5925034575,252.394,250.926209908
260223T2T5c-0081,320032.982,4503696.329,-71.4902935392,-49.5925013352,252.353,250.941394945
260223T2T5c-0082,320033.030,4503696.717,-71.490292698,-49.5924978629,252.341,250.964963819
260223T2T5c-0083,320032.736,4503695.462,-71.4902973367,-49.5925090531,252.330,250.892678294
260223T2T5c-0084,320030.550,4503693.090,-71.4903286413,-49.5925297177,252.432,250.81908203
260223T2T5c-0085,320028.236,4503690.757,-71.4903616975,-49.5925499939,252.425,250.823086507
260223T2T5c-0086,320025.664,4503689.097,-71.4903980121,-49.5925641455,252.518,250.915444324
260223T2T5c-0087,320023.154,4503687.220,-71.490433569,-49.5925802656,252.436,251.016906413
260223T2T5c-0088,320020.248,4503685.025,-71.4904747458,-49.5925991254,252.444,251.155279503
260223T2T5c-0089,320017.574,4503683.128,-71.490512579,-49.5926153763,252.383,251.271070037
260223T2T5c-0090,320014.696,4503680.963,-71.490553355,-49.5926339749,252.339,251.208610242
260223T2T5c-0091,320012.239,4503678.685,-71.490588363,-49.5926537141,252.330,250.97810175
260223T2T5c-0092,320009.539,4503676.489,-71.4906266926,-49.5926726442,252.395,250.734405862
260223T2T5c-0093,320007.074,4503674.247,-71.4906617947,-49.5926920575,252.399,250.548972957
260223T2T5c-0094,320004.387,4503671.697,-71.4907001068,-49.5927141726,252.322,250.407600005
260223T2T5c-0095,320001.510,4503669.327,-71.490740963,-49.5927346135,252.272,250.374617824
260223T2T5c-0096,319998.746,4503666.881,-71.4907802919,-49.592755771,252.291,250.480451677
260223T2T5c-0097,319996.358,4503664.046,-71.4908146012,-49.592780536,252.139,250.612120891
260223T2T5c-0098,319993.749,4503661.520,-71.4908518242,-49.5928024585,252.073,250.672142045
260223T2T5c-0099,319991.324,4503658.707,-71.490886635,-49.5928270148,252.032,250.709641511
260223T2T5c-0100,319988.394,4503656.171,-71.4909283,-49.5928489316,252.046,250.719099895
260223T2T5c-0101,319985.896,4503653.290,-71.4909641512,-49.5928740772,251.972,250.700664355
260223T2T5c-0102,319983.249,4503651.141,-71.491001727,-49.5928926005,251.927,250.672454045
260223T2T5c-0103,319980.512,4503648.494,-71.491040775,-49.5929155722,252.010,250.661539047
260223T2T5c-0104,319977.703,4503646.308,-71.4910806072,-49.5929343798,252.045,250.633998544
260223T2T5c-0105,319974.921,4503644.143,-71.4911200566,-49.5929530067,252.026,250.509106437
260223T2T5c-0106,319972.057,4503642.140,-71.4911605653,-49.5929701534,252.012,250.353670692
260223T2T5c-0107,319969.153,4503639.815,-71.4912017746,-49.5929901818,251.979,250.29995486
260223T2T5c-0108,319966.280,4503637.543,-71.491242531,-49.593009743,252.026,250.370411955
260223T2T5c-0109,319963.296,4503635.165,-71.4912848705,-49.5930302238,252.074,250.529154887
260223T2T5c-0110,319960.410,4503632.734,-71.4913258796,-49.59305121,252.073,250.7034723
260223T2T5c-0111,319957.425,4503630.348,-71.4913682366,-49.5930717623,252.128,250.813511095
260223T2T5c-0112,319954.565,4503627.895,-71.4914088964,-49.5930929539,252.124,250.867926581
260223T2T5c-0113,319951.599,4503625.104,-71.4914511763,-49.5931171513,252.162,250.920820237
260223T2T5c-0114,319948.555,4503622.554,-71.4914944242,-49.5931391597,252.108,250.980743903
260223T2T5c-0115,319945.256,4503619.881,-71.4915412536,-49.5931621975,252.140,251.033123164
260223T2T5c-0116,319941.959,4503617.112,-71.4915880993,-49.5931860986,252.166,251.151536761
260223T2T5c-0117,319938.791,4503614.912,-71.4916329011,-49.5932049249,252.166,251.321401847
260223T2T5c-0118,319935.604,4503612.759,-71.4916779441,-49.5932233231,252.235,251.324264653
260223T2T5c-0119,319932.600,4503610.399,-71.4917205522,-49.593243636,252.118,251.058457789
260223T2T5c-0120,319929.419,4503607.783,-71.4917657244,-49.5932661967,252.151,250.720399536
260223T2T5c-0121,319926.700,4503605.210,-71.4918044903,-49.5932885084,252.138,250.428655835
260223T2T5c-0122,319923.612,4503602.749,-71.491848306,-49.5933097039,252.052,249.965565651
260223T2T5c-0123,319920.538,4503600.164,-71.491891985,-49.5933320177,252.118,249.618059285
260223T2T5c-0124,319917.816,4503597.472,-71.491930847,-49.5933553979,252.026,249.69604125
260223T2T5c-0125,319914.793,4503594.606,-71.4919739497,-49.5933802521,251.924,250.070883913
260223T2T5c-0126,319911.532,4503591.681,-71.4920203697,-49.5934055655,251.876,250.441331136
260223T2T5c-0127,319908.687,4503589.066,-71.4920608969,-49.5934282171,251.912,250.582247138
260223T2T5c-0128,319905.727,4503586.287,-71.492103089,-49.5934523081,251.863,250.457743843
260223T2T5c-0129,319902.979,4503583.416,-71.4921423926,-49.593477289,251.915,250.186365835
260223T2T5c-0130,319900.071,4503580.402,-71.4921839736,-49.5935035073,251.957,249.913222231
260223T2T5c-0131,319897.004,4503577.452,-71.4922277234,-49.5935291031,251.975,249.850310335
260223T2T5c-0132,319893.805,4503574.624,-71.4922732421,-49.5935535632,252.063,249.908967774
260223T2T5c-0133,319890.686,4503572.125,-71.4923175041,-49.5935750907,252.129,250.029456856
260223T2T5c-0134,319887.617,4503569.710,-71.4923610366,-49.5935958782,252.157,250.305973754
260223T2T5c-0135,319884.591,4503567.157,-71.4924040378,-49.5936179186,252.325,250.781306645
260223T2T5c-0136,319881.619,4503564.712,-71.4924462431,-49.5936390046,252.394,251.218378101
260223T2T5c-0137,319878.757,4503561.874,-71.4924871079,-49.5936636549,252.599,251.29765499
260223T2T5c-0138,319875.578,4503559.118,-71.4925323173,-49.5936874738,252.638,251.0027463
260223T2T5c-0139,319872.658,4503556.624,-71.4925738264,-49.5937090156,252.683,250.829898422
260223T2T5c-0140,319870.033,4503553.800,-71.4926114085,-49.5937336106,252.642,250.748859945
260223T2T5c-0141,319867.189,4503550.762,-71.4926521163,-49.5937600634,252.672,250.674582007
260223T2T5c-0142,319864.196,4503548.136,-71.4926946951,-49.5937827695,252.662,250.645311723
260223T2T5c-0143,319860.998,4503545.083,-71.4927403035,-49.5938092516,252.609,250.737228206
260223T2T5c-0144,319858.059,4503542.216,-71.4927822463,-49.5938341395,252.544,250.982818529
260223T2T5c-0145,319855.181,4503539.405,-71.4928233202,-49.5938585422,252.543,251.330958331
260223T2T5c-0146,319852.398,4503536.648,-71.4928630562,-49.593882488,252.424,251.631891349
260223T2T5c-0147,319849.291,4503534.433,-71.4929070227,-49.5939014668,252.418,251.586341205
260223T2T5c-0148,319846.429,4503531.544,-71.4929479113,-49.5939265752,252.358,251.145674981
260223T2T5c-0149,319843.527,4503528.708,-71.4929893286,-49.5939511954,252.268,250.703993192
260223T2T5c-0150,319840.526,4503525.883,-71.4930321095,-49.5939756872,252.316,250.502507074
260223T2T5c-0151,319837.749,4503523.122,-71.4930717645,-49.5939996707,252.343,250.42430368
260223T2T5c-0152,319834.879,4503520.173,-71.4931127914,-49.5940253158,252.326,250.430145997
260223T2T5c-0153,319831.706,4503517.463,-71.4931578975,-49.594048723,252.367,250.549486086
260223T2T5c-0154,319828.405,4503514.918,-71.4932046974,-49.5940706092,252.395,250.714412698
260223T2T5c-0155,319825.717,4503511.845,-71.4932432653,-49.5940974228,252.402,250.793344856
260223T2T5c-0156,319822.911,4503509.185,-71.4932832751,-49.59412049,252.366,250.801318346
260223T2T5c-0157,319819.974,4503506.420,-71.493325144,-49.5941444616,252.400,250.858420699
260223T2T5c-0158,319817.341,4503503.233,-71.4933630039,-49.5941723159,252.311,250.896358129
260223T2T5c-0159,319814.513,4503500.469,-71.4934033656,-49.594196311,252.209,250.700813833
260223T2T5c-0160,319811.720,4503497.815,-71.4934431932,-49.5942193281,252.237,250.504919097
260223T2T5c-0161,319809.057,4503494.899,-71.4934813437,-49.5942447382,252.264,250.595927989
260223T2T5c-0162,319806.544,4503491.984,-71.4935174201,-49.594270184,252.422,250.828612225
260223T2T5c-0163,319804.322,4503489.168,-71.4935494284,-49.5942948269,252.575,251.11795259
260223T2T5c-0164,319801.557,4503486.571,-71.4935888428,-49.59431734,253.047,251.65466159
260223T2T5c-0165,319799.227,4503483.896,-71.4936222795,-49.5943406837,253.564,252.3753937
260223T2T5c-0166,319797.417,4503481.678,-71.4936483182,-49.5943600756,254.059,253.010986568
260223T2T5c-0167,319795.729,4503479.631,-71.4936725919,-49.5943779672,254.560,253.586830547
260223T2T5c-0168,319793.716,4503477.488,-71.4937014025,-49.5943966247,255.190,254.259187373
260223T2T5c-0169,319792.288,4503475.765,-71.4937219334,-49.5944116823,255.767,254.817015242
260223T2T5c-0170,319790.800,4503474.236,-71.4937432049,-49.5944249787,256.311,255.386005381
260223T2T5c-0171,319789.527,4503472.558,-71.4937615724,-49.5944396781,256.873,255.955602861
260223T2T5c-0172,319788.066,4503470.967,-71.493782499,-49.5944535397,257.624,256.533930391
260223T2T5c-0173,319786.693,4503469.516,-71.493802145,-49.5944661694,258.224,257.049455568
260223T2T5c-0174,319785.007,4503467.841,-71.4938262206,-49.5944807187,258.911,257.658335723
260223T2T5c-0175,319783.911,4503466.742,-71.4938418758,-49.5944902679,259.343,258.06772708
260223T2T5c-0176,319782.324,4503465.044,-71.4938645934,-49.5945050534,260.114,258.716815842
260223T2T5c-0177,319780.826,4503464.125,-71.4938857235,-49.5945128653,260.702,259.223360051
260223T2T5c-0178,319779.290,4503462.681,-71.4939076196,-49.5945253835,261.382,259.899713676
260223T2T5c-0179,319778.209,4503461.078,-71.4939232986,-49.5945394661,261.991,260.544888214
260223T2T5c-0180,319776.883,4503459.684,-71.4939422687,-49.5945515976,262.693,261.224466864
260223T2T5c-0181,319775.455,4503457.956,-71.4939628021,-49.5945667001,263.310,262.03824112
260223T2T5c-0182,319773.752,4503456.838,-71.4939868574,-49.5945762391,264.068,262.777029044
260223T2T5c-0183,319772.319,4503455.852,-71.4940071197,-49.5945846723,264.642,263.41385553
260223T2T5c-0184,319771.142,4503454.165,-71.4940241644,-49.5945994812,265.364,264.182179336
260223T2T5c-0185,319769.762,4503452.988,-71.4940437815,-49.5946096466,266.111,264.873696334
260223T2T5c-0186,319768.507,4503451.527,-71.4940618009,-49.5946224013,266.807,265.61762163
260223T2T5c-0187,319767.338,4503449.760,-71.4940787717,-49.5946379314,267.573,266.443594519
260223T2T5c-0188,319765.984,4503447.856,-71.4940983628,-49.5946546375,268.240,267.402321248
260223T2T5c-0189,319764.576,4503446.489,-71.4941184543,-49.5946665019,268.960,268.262614258
260223T2T5c-0190,319763.696,4503444.873,-71.4941313606,-49.5946807612,269.638,269.093082028
260223T2T5c-0191,319762.652,4503443.656,-71.4941463512,-49.5946913862,270.510,269.871057706
260223T2T5c-0192,319761.804,4503442.250,-71.494158719,-49.594703768,271.281,270.664078654
260223T2T5c-0193,319761.037,4503441.134,-71.4941698339,-49.5947135679,271.876,271.322005468
260223T2T5c-0194,319759.923,4503439.897,-71.4941858014,-49.5947243517,272.702,272.122698457
260223T2T5c-0195,319758.952,4503438.793,-71.4941997311,-49.594733983,273.283,272.810366472
260223T2T5c-0196,319758.121,4503437.709,-71.4942117162,-49.5947434763,274.080,273.430829889
260223T2T5c-0197,319757.243,4503436.319,-71.4942244913,-49.5947557054,274.789,274.153123047
260223T2T5c-0198,319756.483,4503435.305,-71.4942354628,-49.5947645908,275.381,274.706374662
260223T2T5c-0199,319755.771,4503433.769,-71.49424601,-49.5947781813,276.029,275.411623159
260223T2T5c-0200,319754.683,4503432.936,-71.4942614329,-49.5947853425,276.845,275.995039897
260223T2T5c-0201,319753.814,4503431.980,-71.4942738846,-49.5947936742,277.496,276.558324779
260223T2T5c-0202,319752.908,4503430.834,-71.494286935,-49.5948037023,278.156,277.204069882
260223T2T5c-0203,319751.973,4503429.835,-71.4943003188,-49.5948124007,278.850,277.823543434
260223T2T5c-0204,319751.372,4503429.157,-71.4943089382,-49.5948183142,279.176,278.241975927
260223T2T5c-0205,319750.464,4503427.974,-71.4943220331,-49.5948286742,279.870,278.942078975
260223T2T5c-0206,319749.598,4503427.115,-71.4943343989,-49.5948361351,280.482,279.523461199
260223T2T5c-0207,319748.745,4503426.357,-71.4943465387,-49.5948426924,281.038,280.067442722
260223T2T5c-0208,319747.859,4503424.895,-71.4943594575,-49.594855566,281.903,280.883391186
260223T2T5c-0209,319746.930,4503423.722,-71.4943728383,-49.5948658299,282.552,281.606813958
260223T2T5c-0210,319745.852,4503422.808,-71.4943881601,-49.5948737219,283.351,282.277715094
260223T2T5c-0211,319744.581,4503421.832,-71.4944061784,-49.5948821135,283.981,283.024788327
260223T2T5c-0212,319743.647,4503420.593,-71.4944196585,-49.5948929689,284.663,283.756854576
260223T2T5c-0213,319742.769,4503419.485,-71.4944323044,-49.5949026638,285.375,284.421413598
260223T2T5c-0214,319741.717,4503418.445,-71.4944473246,-49.5949116958,286.032,285.112041665
260223T2T5c-0215,319741.359,4503417.248,-71.4944528227,-49.5949223455,286.662,285.647209266
260223T2T5c-0216,319740.488,4503416.266,-71.494465314,-49.5949309103,287.338,286.251653128
260223T2T5c-0217,319739.451,4503415.389,-71.4944800521,-49.594938482,288.028,286.860541005
260223T2T5c-0218,319738.232,4503414.238,-71.4944974319,-49.5949484617,288.709,287.61719266
260223T2T5c-0219,319737.715,4503413.421,-71.4945049537,-49.5949556492,289.308,288.057185299
260223T2T5c-0220,319736.633,4503412.737,-71.4945202254,-49.5949614732,289.768,288.616154061
260223T2T5c-0221,319735.959,4503411.906,-71.4945299241,-49.5949687398,290.156,289.114964409
260223T2T5c-0222,319734.924,4503410.864,-71.4945447103,-49.5949777948,290.943,289.806145884
260223T2T5c-0223,319733.751,4503409.779,-71.4945614239,-49.5949871951,291.721,290.569084267
260223T2T5c-0224,319733.366,4503408.975,-71.494567115,-49.5949943052,292.182,290.979002325
260223T2T5c-0225,319732.160,4503407.696,-71.4945843738,-49.595005439,292.838,291.825030641
260223T2T5c-0226,319731.455,4503407.413,-71.4945942497,-49.5950077719,293.240,292.161400359
260223T2T5c-0227,319730.499,4503406.437,-71.4946079135,-49.5950162574,293.936,292.809479226
260223T2T5c-0228,319729.426,4503405.058,-71.4946233795,-49.5950283294,294.664,293.602376942
260223T2T5c-0229,319728.482,4503404.134,-71.4946368535,-49.5950363512,295.377,294.183334458
260223T2T5c-0230,319727.267,4503403.176,-71.4946540895,-49.5950445977,295.930,294.833304482
260223T2T5c-0231,319726.087,4503401.754,-71.4946710545,-49.5950570242,296.651,295.562589893
260223T2T5c-0232,319724.890,4503400.382,-71.4946882316,-49.5950689963,297.538,296.258075417
260223T2T5c-0233,319723.889,4503399.109,-71.4947026537,-49.5950801373,298.290,296.852215134
260223T2T5c-0234,319722.887,4503397.868,-71.4947170749,-49.5950909904,298.889,297.421095558
260223T2T5c-0235,319721.585,4503396.438,-71.4947357301,-49.5951034524,299.767,298.090719151
260223T2T5c-0236,319720.563,4503394.922,-71.494750554,-49.5951167707,300.473,298.669325409
260223T2T5c-0237,319719.250,4503393.722,-71.4947692559,-49.5951271626,301.228,299.211554941
260223T2T5c-0238,319717.287,4503392.500,-71.4947969537,-49.5951375584,301.837,299.834245751
260223T2T5c-0239,319716.298,4503391.045,-71.4948112934,-49.5951503384,302.494,300.255992895
260223T2T5c-0240,319714.724,4503389.020,-71.4948339819,-49.5951680661,303.101,300.824725305
260223T2T5c-0241,319713.199,4503387.055,-71.4948559654,-49.5951852692,303.579,301.320224807
260223T2T5c-0242,319711.341,4503384.846,-71.4948826645,-49.5952045657,304.051,301.83453875
260223T2T5c-0243,319709.120,4503382.644,-71.4949143786,-49.595223691,304.365,302.332945482
260223T2T5c-0244,319706.938,4503380.172,-71.4949456774,-49.5952452541,304.546,302.771505483
260223T2T5c-0245,319704.587,4503377.959,-71.4949791938,-49.5952644395,304.628,303.123656879
260223T2T5c-0246,319702.266,4503375.621,-71.4950123528,-49.5952847571,304.685,303.351032751
260223T2T5c-0247,319700.202,4503372.978,-71.4950420989,-49.595307892,304.743,303.472324932
260223T2T5c-0248,319698.714,4503370.630,-71.4950637467,-49.5953285478,304.751,303.518598171
260223T2T5c-0249,319696.981,4503368.498,-71.4950886826,-49.5953471896,304.776,303.530013554
260223T2T5c-0250,319695.238,4503366.194,-71.4951138355,-49.5953673739,304.763,303.505201545
260223T2T5c-0251,319693.676,4503363.769,-71.4951365418,-49.5953886996,304.813,303.477251724
260223T2T5c-0252,319691.764,4503361.628,-71.4951639564,-49.5954073688,304.886,303.491546565
260223T2T5c-0253,319689.945,4503359.628,-71.4951900206,-49.5954247987,304.870,303.556309227
260223T2T5c-0254,319688.377,4503357.433,-71.4952127044,-49.5954440557,304.810,303.623659336
260223T2T5c-0255,319686.426,4503355.276,-71.4952406655,-49.595462857,304.934,303.632165928
260223T2T5c-0256,319684.711,4503352.772,-71.4952655233,-49.5954848469,304.914,303.604541357
260223T2T5c-0257,319682.826,4503350.807,-71.4952924839,-49.5955019426,304.957,303.613666606
260223T2T5c-0258,319681.122,4503348.728,-71.4953169947,-49.5955201167,304.906,303.6636308
260223T2T5c-0259,319678.930,4503346.595,-71.4953482766,-49.5955386304,304.943,303.721893421
260223T2T5c-0260,319676.774,4503344.546,-71.4953790224,-49.5955564001,304.900,303.735756096
260223T2T5c-0261,319674.857,4503342.683,-71.4954063787,-49.5955725696,304.972,303.712837947
260223T2T5c-0262,319673.526,4503340.063,-71.4954259812,-49.5955957164,304.878,303.696339508
260223T2T5c-0263,319671.330,4503337.623,-71.4954574593,-49.5956169877,304.903,303.641300568
260223T2T5c-0264,319669.242,4503334.833,-71.4954876051,-49.5956414364,304.931,303.625475926
260223T2T5c-0265,319666.954,4503332.271,-71.4955204111,-49.5956637765,304.866,303.6457601
260223T2T5c-0266,319664.819,4503329.891,-71.4955510185,-49.5956845268,304.861,303.622977337
260223T2T5c-0267,319663.048,4503327.417,-71.4955766369,-49.5957062303,304.848,303.522472539
260223T2T5c-0268,319660.858,4503325.139,-71.495607958,-49.5957260476,304.850,303.330131659
260223T2T5c-0269,319658.701,4503322.821,-71.4956388411,-49.5957462342,304.806,303.11999258
260223T2T5c-0270,319656.724,4503320.111,-71.4956674158,-49.595769997,304.814,302.982006972
260223T2T5c-0271,319655.126,4503317.939,-71.4956905041,-49.5957890383,304.749,302.975955605
260223T2T5c-0272,319653.185,4503315.037,-71.4957186692,-49.5958145372,304.748,303.09548024
260223T2T5c-0273,319651.280,4503312.461,-71.4957461871,-49.5958371173,304.651,303.27121608
260223T2T5c-0274,319649.245,4503309.923,-71.4957754847,-49.5958593172,304.692,303.427682081
260223T2T5c-0275,319647.371,4503307.490,-71.4958025085,-49.5958806215,304.682,303.512077592
260223T2T5c-0276,319645.432,4503305.534,-71.495830212,-49.5958976201,304.628,303.546646249
260223T2T5c-0277,319643.616,4503303.108,-71.4958564307,-49.5959188788,304.628,303.516364601
260223T2T5c-0278,319642.050,4503300.918,-71.495879085,-49.5959380914,304.609,303.443522085
260223T2T5c-0279,319642.491,4503299.210,-71.4958737721,-49.5959535712,304.599,303.351926879
260223T2T5c-0280,319644.594,4503296.807,-71.4958458016,-49.5959757922,304.592,303.123311781
260223T2T5c-0281,319646.550,4503293.874,-71.4958201064,-49.596002732,304.609,302.872824436
260223T2T5c-0282,319648.266,4503290.951,-71.4957977245,-49.5960295103,304.562,302.777553529
260223T2T5c-0283,319650.156,4503288.036,-71.4957729335,-49.5960562686,304.535,302.85483987
260223T2T5c-0284,319651.837,4503285.281,-71.4957509584,-49.5960815268,304.601,303.041355861
260223T2T5c-0285,319653.804,4503282.598,-71.4957249963,-49.5961062233,304.582,303.255623938
260223T2T5c-0286,319655.891,4503279.927,-71.4956973698,-49.5961308477,304.562,303.362457869
260223T2T5c-0287,319657.804,4503277.127,-71.4956722079,-49.5961565795,304.557,303.285282357
260223T2T5c-0288,319659.667,4503274.797,-71.4956475216,-49.5961780728,304.638,303.118659252
260223T2T5c-0289,319661.144,4503274.407,-71.4956272814,-49.5961820179,304.652,303.013380938
260223T2T5c-0290,319661.161,4503274.189,-71.4956271464,-49.596183982,304.648,303.006933704
260223T2T5c-0291,319661.215,4503274.104,-71.4956264389,-49.5961847619,304.643,303.001364908
260223T2T5c-0292,319661.448,4503274.303,-71.4956231264,-49.5961830432,304.603,302.990108529
260223T2T5c-0293,319660.366,4503275.353,-71.495637603,-49.596173285,304.659,303.094842396
260223T2T5c-0294,319660.459,4503275.079,-71.495636443,-49.596175775,304.665,303.079460971
260223T2T5c-0295,319660.490,4503274.963,-71.4956360677,-49.5961768266,304.655,303.073652023
260223T2T5c-0296,319660.399,4503275.000,-71.4956373087,-49.596176467,304.677,303.080906947
260223T2T5c-0297,319660.383,4503274.921,-71.4956375662,-49.5961771721,304.655,303.079401006
260223T2T5c-0298,319660.393,4503274.942,-71.4956374183,-49.5961769864,304.671,303.079422656
260223T2T5c-0299,319661.445,4503276.147,-71.4956223218,-49.5961664718,304.609,303.037887488
260223T2T5c-0300,319663.372,4503278.876,-71.4955944295,-49.5961425234,304.651,302.924883636
260223T2T5c-0301,319665.292,4503282.078,-71.4955664169,-49.5961143223,304.684,302.825854708
260223T2T5c-0302,319667.564,4503284.958,-71.4955336858,-49.5960891198,304.667,302.876430598
260223T2T5c-0303,319670.340,4503287.515,-71.4954941353,-49.5960669702,304.705,303.059717501
260223T2T5c-0304,319672.926,4503289.944,-71.4954572703,-49.596045914,304.660,303.265095513
260223T2T5c-0305,319675.520,4503292.599,-71.495420191,-49.5960228294,304.768,303.456436383
260223T2T5c-0306,319677.846,4503295.682,-71.4953866204,-49.5959958188,304.760,303.534479536
260223T2T5c-0307,319680.312,4503298.590,-71.4953511946,-49.5959704225,304.857,303.457076291
260223T2T5c-0308,319683.007,4503301.580,-71.4953125654,-49.5959443576,304.870,303.323325388
260223T2T5c-0309,319685.764,4503304.406,-71.4952731544,-49.5959197849,304.928,303.215792943
